CASEID,STATE,DETOX,TREATMT,OWNERSHP,FEDOWN,HOSPITAL,LOCS,ASSESSMENT,TESTING,TRANSITION,ANCILLARY,OTHER_SRVC,SRVC75,SRVC71,SRVC108,SRVC85,SRVC87,SRVC86,SRVC129,SRVC70,SRVC88,SRVC94,SRVC106,SRVC95,SRVC130,OTP,ONLYOUD,OPIOIDMAINT,OPIOIDWDRAW,OPIOIDDETOX,OPIOIDNAL,COMPSAT,DUI_DWI,ONLYDUI,SIGNLANG,LANG,LANG16,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG24,LANG9,LANG10,LANG22,LANG25,LANG26,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SRVC30,SRVC34,SRVC33,SRVC64,SRVC63,SRVC62,SRVC113,SRVC114,SRVC115,SRVC61,SRVC31,SRVC32,SRVC116,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,FEESCALE,PAYASST,EARMARK,REVCHK3,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,LOC5,LICEN,ACCRED,SRVC89,SRVC90,SRVC1,SRVC2,SRVC91,SRVC93,SRVC107,SRVC10,SRVC11,SRVC73,SRVC74,SRVC14,SRVC15,SRVC16,SRVC37,SRVC27,SRVC49,SRVC96,SRVC97,SRVC50,SRVC36,SRVC38,SRVC39,SRVC52,SRVC98,SRVC24,SRVC104,SRVC99,SRVC100,SRVC59,SRVC101,SRVC48,SRVC102,SRVC105,SRVC117,SRVC118,SRVC119,LICENSED,LICENMH,LICENPH,LICENHOS,JCAHO,CARF,NCQA,COA,HFAP,STFIPS
201804627,IL,0,1,1,,0,,5,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17
201804628,IL,1,1,2,,0,,7,4,2,12,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,1,0,1,0,,,0,,,,1,1,1,0,1,1,0,1,1,0,1,1,1,1,D,D,D,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,17
201804629,IL,0,1,2,,0,,6,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,17
201804630,IL,0,1,2,,0,,7,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,17
201804631,IL,0,1,2,,0,,5,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,1,D,1,D,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,17
201804632,IL,0,1,1,,0,,6,5,1,11,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,17
201804633,IL,0,1,1,,0,,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,D,0,0,0,0,0,0,0,0,17
201804634,IL,0,1,1,,0,,7,2,2,12,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,D,17
201804635,IL,0,1,2,,0,,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,17
201804636,IL,0,1,1,,0,,4,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,M,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,M,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,D,0,1,0,D,D,D,17
201804637,IL,1,1,1,,0,,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804638,IL,0,1,1,,0,,4,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17
201804639,IL,0,1,2,,0,,7,7,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,1,1,1,1,0,0,1,1,1,D,D,1,D,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,17
201804640,IL,0,1,3,,0,,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,1,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17
201804641,IL,0,1,1,,0,,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,D,0,1,0,0,0,0,0,0,17
201804642,IL,1,1,1,,0,,6,7,2,8,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,D,D,D,17
201804643,IL,0,1,2,,0,,6,2,2,8,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,D,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,D,1,D,D,D,D,17
201804644,IL,0,1,2,,0,,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,1,D,D,D,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,D,D,0,0,0,0,0,0,17
201804645,IL,0,1,2,,0,,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,D,D,D,D,17
201804646,IL,0,1,2,,0,,5,3,2,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,1,0,1,0,,,0,,,,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804647,IL,0,1,1,,0,,4,3,2,12,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,D,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,D,1,D,D,D,D,17
201804648,IL,0,1,2,,0,,5,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804649,IL,0,1,2,,0,,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17
201804650,IL,0,1,2,,0,,7,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,D,1,1,D,D,17
201804651,IL,1,1,2,,1,1,5,7,2,12,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,D,D,D,D,17
201804652,IL,0,1,2,,0,,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,D,0,0,1,0,0,0,0,17
201804653,IL,0,1,2,,0,,7,2,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,17
201804654,IL,1,1,2,,0,,7,1,2,11,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,1,0,1,0,,,0,,,,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,D,1,0,0,1,0,0,0,17
201804655,IL,0,1,1,,0,,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17
201804656,IL,1,1,1,,0,,4,6,2,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,17
201804657,IL,0,1,1,,0,,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804658,IL,0,1,2,,0,,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17
201804659,IL,0,1,2,,0,,3,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,,,0,,,,1,0,1,0,1,1,1,1,1,0,1,0,1,D,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
201804660,IL,0,1,2,,0,,6,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,17
201804661,IL,0,1,1,,0,,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,1,0,1,1,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,D,1,0,0,0,D,D,0,17
201804662,IL,0,1,2,,0,,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
201804663,IL,0,1,2,,0,,5,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,1,1,1,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804664,IL,0,1,1,,0,,5,0,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,1,1,0,1,0,,,0,,,,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,17
201804665,IL,1,1,1,,0,,6,4,2,10,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,17
201804666,IL,0,1,2,,0,,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17
201804667,IL,0,1,2,,0,,4,2,1,2,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,D,0,1,0,0,0,0,17
201804668,IL,1,1,1,,0,,3,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,D,D,0,17
201804669,IL,0,1,2,,1,2,4,3,2,5,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,1,0,1,0,0,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,17
201804670,IL,0,1,1,,0,,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,17
201804671,IL,0,1,1,,0,,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
201804672,IL,0,1,2,,0,,5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
201804673,IL,0,1,2,,0,,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,1,1,0,1,1,1,1,D,1,D,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,D,1,0,D,0,D,D,D,17
201804674,IL,0,1,1,,0,,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
